Name,Category,Investment Horizon,NAV,Date,NAV_Category
ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q - Half Yearly IDCW Option,Income,Short-Term Schemes,12.5668,"Mon, 31 May 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 82 - 1175 Days Plan Q - Cumulative Option,Income,Short-Term Schemes,12.5668,"Mon, 31 May 2021 00:00:00",Medium
Nippon India Fixed Horizon Fund XXXVIII- Series 3- Growth Option,Income,Short-Term Schemes,12.5665,"Wed, 14 Jul 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan U - Direct Plan Cumulative Option,Income,Short-Term Schemes,12.5657,"Thu, 29 Apr 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan U - Direct Plan Half Yearly IDCW Option,Income,Short-Term Schemes,12.5657,"Thu, 29 Apr 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan-Series 74-1092 Days Plan G - Direct Plan - Dividend,Income,Short-Term Schemes,12.5647,"Mon, 24 Jul 2017 00:00:00",Medium
UTI - Fixed Term Income Fund Series XXXI-XIII (1127 Days) - Regular Plan - Growth Option,Income,Short-Term Schemes,12.5641,"Tue, 07 Jun 2022 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 83 - 1105 Days Plan F - Cumulative Option,Income,Short-Term Schemes,12.5639,"Wed, 16 Jun 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 83 - 1105 Days Plan F - Quarterly IDCW Option,Income,Short-Term Schemes,12.5639,"Wed, 16 Jun 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 85 - 1156 Days Plan F - Cumulative Option,Income,Short-Term Schemes,12.5627,"Wed, 27 Apr 2022 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 85 - 1156 Days Plan F - Half Yearly IDCW Option,Income,Short-Term Schemes,12.5627,"Wed, 27 Apr 2022 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 85 - 1156 Days Plan F - Quarterly IDCW Option,Income,Short-Term Schemes,12.5627,"Wed, 27 Apr 2022 00:00:00",Medium
Kotak Hybrid Fixed Term Plan Series 2 - Regular Plan - Dividend,Income,Short-Term Schemes,12.56256952,"Mon, 30 Jan 2017 00:00:00",Medium
Kotak Hybrid Fixed Term Plan Series 2 - Regular Plan - Growth,Income,Short-Term Schemes,12.56256853,"Mon, 30 Jan 2017 00:00:00",Medium
SBI Fixed Maturity Plan (FMP) - Series 3 (1179 Days) - Regular Plan - Growth,Income,Short-Term Schemes,12.5624,"Thu, 14 Jul 2022 00:00:00",Medium
SBI Fixed Maturity Plan (FMP) - Series 3 (1179 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),Income,Short-Term Schemes,12.5624,"Thu, 14 Jul 2022 00:00:00",Medium
Kotak FMP Series 180 (1099 Days) - Regular Growth,Income,Short-Term Schemes,12.56152759,"Mon, 15 Oct 2018 00:00:00",Medium
Reliance Interval Fund III- Series 1- Direct Plan- Growth Option,Income,Short-Term Schemes,12.5606,"Fri, 06 Oct 2017 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 82 - 1170 Days Plan R - Direct Plan Quarterly IDCW Option,Income,Short-Term Schemes,12.5604,"Tue, 08 Jun 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 82 - 1170 Days Plan R - Direct Plan Cumulative Option,Income,Short-Term Schemes,12.5604,"Tue, 08 Jun 2021 00:00:00",Medium
Nippon India Fixed Horizon Fund XXXVI- Series 9- Direct Plan-Growth Option,Income,Short-Term Schemes,12.5597,"Mon, 10 May 2021 00:00:00",Medium
BANDHAN Money Manager Fund - Regular Plan - Periodic IDCW,Debt Scheme - Money Market Fund,Short-Term Schemes,12.5592,"Fri, 25 Oct 2024 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Direct Plan - Dividend,Income,Short-Term Schemes,12.559,"Mon, 11 Apr 2016 00:00:00",Medium
Nippon India Fixed Horizon Fund XXXVI- Series 6- Growth Option,Income,Short-Term Schemes,12.5581,"Mon, 10 May 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 83 - 1105 Days Plan F - Half Yearly IDCW Option,Income,Short-Term Schemes,12.558,"Wed, 16 Jun 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 83 - 1110 Days Plan T - Quarterly IDCW Option,Income,Short-Term Schemes,12.5573,"Thu, 26 Aug 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 83 - 1110 Days Plan T - Cumulative Option,Income,Short-Term Schemes,12.5573,"Thu, 26 Aug 2021 00:00:00",Medium
Nippon India Fixed Horizon Fund XXXVI- Series 3- Growth Option,Income,Short-Term Schemes,12.5572,"Mon, 10 May 2021 00:00:00",Medium
Nippon India Fixed Horizon Fund XXXIII- Series 8-Direct Plan- Growth Option,Income,Short-Term Schemes,12.5558,"Wed, 08 Jul 2020 00:00:00",Medium
UTI FTIF Series XXVIII-XIV (1147 Days) - Direct Plan - Growth OptionI,Income,Short-Term Schemes,12.5555,"Mon, 10 May 2021 00:00:00",Medium
Kotak FMP Series 213-Regular Plan - Payout of Income Distribution cum capital withdrawal option,Income,Short-Term Schemes,12.55527623,"Wed, 28 Apr 2021 00:00:00",Medium
Kotak FMP Series 213-Regular Plan-Growth Option,Income,Short-Term Schemes,12.5552762,"Wed, 28 Apr 2021 00:00:00",Medium
LIC MF Conservative Hybrid Fund-Regular Plan-Yearly IDCW,Hybrid Scheme - Conservative Hybrid Fund,Long-Term Schemes,12.5544,"Fri, 25 Oct 2024 00:00:00",Medium
Nippon India Fixed Horizon Fund XXXII- Series 2- Growth Option,Income,Short-Term Schemes,12.5536,"Fri, 06 Nov 2020 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 83 - 1100 Days Plan O - Cumulative Option,Income,Short-Term Schemes,12.5505,"Thu, 08 Jul 2021 00:00:00",Medium
UTI - Fixed Term Income Fund Series XXXI-XV (1099 Days) - Direct Plan - Growth Option,Income,Short-Term Schemes,12.5504,"Tue, 07 Jun 2022 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 84 - 1101 Days Plan A - Quarterly IDCW Option,Income,Short-Term Schemes,12.5495,"Mon, 13 Sep 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 84 - 1101 Days Plan A - Cumulative Option,Income,Short-Term Schemes,12.5495,"Mon, 13 Sep 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 78 - 1102 Days Plan Z Direct Plan Dividend Option,Income,Short-Term Schemes,12.5487,"Fri, 03 May 2019 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 78 - 1102 Days Plan Z Direct Plan Cumulative Option,Income,Short-Term Schemes,12.5487,"Fri, 03 May 2019 00:00:00",Medium
Nippon India Fixed Horizon Fund XLI - Series 1 - Growth Option,Income,Short-Term Schemes,12.5474,"Fri, 29 Apr 2022 00:00:00",Medium
ICICI Prudential Capital Protection Oriented Fund - Series X - 1375 Days Plan B Direct Plan Cumulative Plan,Income,Short-Term Schemes,12.5474,"Wed, 15 Apr 2020 00:00:00",Medium
Kotak FMP Series 212-Regular Plan-Growth Option,Income,Short-Term Schemes,12.54734186,"Sun, 02 May 2021 00:00:00",Medium
Kotak FMP Series 212-Regular Plan - Payout of Income Distribution cum capital withdrawal option,Income,Short-Term Schemes,12.54734151,"Sun, 02 May 2021 00:00:00",Medium
Nippon India Fixed Horizon Fund XXXIII- Series 7- Growth Option,Income,Short-Term Schemes,12.5473,"Thu, 09 Jul 2020 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan L Direct Plan Dividend Option,Income,Short-Term Schemes,12.5471,"Tue, 17 Jul 2018 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan L Direct Plan Cumulative Option,Income,Short-Term Schemes,12.5471,"Tue, 17 Jul 2018 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 81 - 1178 Days Plan H - Direct Plan - Cumulative Option,Income,Short-Term Schemes,12.5452,"Wed, 12 Aug 2020 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 81 - 1178 Days Plan H - Direct Plan - Dividend Option,Income,Short-Term Schemes,12.5452,"Wed, 12 Aug 2020 00:00:00",Medium
ICICI Prudential Multiple Yield Fund - Series 5 - 1100 Days - Plan A - Dividend,Income,Short-Term Schemes,12.5433,"Tue, 27 Sep 2016 00:00:00",Medium
SBI Capital Protection Oriented Fund - Series A (Plan 7) - Regular Plan - Growth,Income,Short-Term Schemes,12.5431,"Wed, 19 Jul 2023 00:00:00",Medium
Whiteoak Capital Large & Mid Cap Fund Direct Plan Growth,Equity Scheme - Large & Mid Cap Fund,Long-Term Schemes,12.542,"Fri, 25 Oct 2024 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 74 - 368 Days Plan Y Dividend Option,Income,Short-Term Schemes,12.5419,"Mon, 28 Aug 2017 00:00:00",Medium
ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan E Direct Plan Dividend Option,Income,Short-Term Schemes,12.5409,"Thu, 26 Jul 2018 00:00:00",Medium
ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan E Direct Plan Cumulative Option,Income,Short-Term Schemes,12.5409,"Thu, 26 Jul 2018 00:00:00",Medium
UTI Fixed Term Income Fund Series XXIX-VII (1135 days) - Direct Plan - Growth Option,Income,Short-Term Schemes,12.5388,"Thu, 15 Jul 2021 00:00:00",Medium
Kotak FMP Series 219-Regular Plan-Payout of Income Distribution cum capital withdrawal Option,Income,Short-Term Schemes,12.53731182,"Wed, 26 May 2021 00:00:00",Medium
Kotak FMP Series 219-Regular Plan-Growth Option,Income,Short-Term Schemes,12.5373055,"Wed, 26 May 2021 00:00:00",Medium
UTI FTIF Series XXVIII-XIV (1147 Days) - Regular Plan - Growth Option,Income,Short-Term Schemes,12.5367,"Mon, 10 May 2021 00:00:00",Medium
Sundaram Arbitrage Fund( Formerly Known as Principal Arbitrage Fund) - Direct Plan- Monthly Income Distribution CUM Capital Withdrawal,Hybrid Scheme - Arbitrage Fund,Short-Term Schemes,12.5363,"Fri, 25 Oct 2024 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 83 - 1105 Days Plan A - Half Yearly IDCW Option,Income,Short-Term Schemes,12.5339,"Wed, 02 Jun 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 83 - 1105 Days Plan A - Quarterly IDCW Option,Income,Short-Term Schemes,12.5336,"Wed, 02 Jun 2021 00:00:00",Medium
ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan H Dividend Option,Income,Short-Term Schemes,12.5336,"Fri, 14 Sep 2018 00:00:00",Medium
ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan H Cumulative Option,Income,Short-Term Schemes,12.5336,"Fri, 14 Sep 2018 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 83 - 1105 Days Plan A - Cumulative Option,Income,Short-Term Schemes,12.5336,"Wed, 02 Jun 2021 00:00:00",Medium
Nippon India Fixed Horizon Fund XXXIII- Series 8- Growth Option,Income,Short-Term Schemes,12.533,"Wed, 08 Jul 2020 00:00:00",Medium
SBI Magnum Income Plus Fund - Savings Plan (G),Income,Short-Term Schemes,12.5326,"Fri, 05 Oct 2012 00:00:00",Medium
Nippon India Dual Advantage Fixed Tenure Fund X- Plan B- Direct Plan-Growth Option,Income,Short-Term Schemes,12.5325,"Mon, 17 Aug 2020 00:00:00",Medium
Reliance Fixed Horizon Fund XXIX- Series 6- Direct Plan - Growth Option,Income,Short-Term Schemes,12.532,"Mon, 02 Jul 2018 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan-Series 73-1140 Days Plan E - Direct Plan - Dividend,Income,Short-Term Schemes,12.5318,"Tue, 02 May 2017 00:00:00",Medium
HDFC FMP 1133D February 2019 (1) - Growth Option,Income,Short-Term Schemes,12.5318,"Mon, 11 Apr 2022 00:00:00",Medium
Reliance Fixed Horizon Fund XXXI- Series 5- Direct Plan-Growth Option,Income,Short-Term Schemes,12.5318,"Mon, 29 Jul 2019 00:00:00",Medium
Kotak FMP Series 221-Direct plan-Growth Option,Income,Short-Term Schemes,12.53119294,"Thu, 06 May 2021 00:00:00",Medium
Kotak Technology Fund - Direct Plan - Growth Option,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,12.531,"Thu, 24 Oct 2024 00:00:00",Medium
Mahindra Manulife Dynamic Bond Fund - Direct Plan - IDCW,Debt Scheme - Dynamic Bond,Short-Term Schemes,12.5309,"Fri, 25 Oct 2024 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Direct Plan - Dividend,Income,Short-Term Schemes,12.5309,"Thu, 04 May 2017 00:00:00",Medium
Kotak Technology Fund - Direct Plan - IDCW Option,Equity Scheme - Sectoral/ Thematic,Long-Term Schemes,12.53,"Thu, 24 Oct 2024 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 81 - 1116 Days Plan I - Direct Plan - Dividend Option,Income,Short-Term Schemes,12.5296,"Mon, 01 Jun 2020 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 81 - 1116 Days Plan I - Direct Plan - Cumulative Option,Income,Short-Term Schemes,12.5296,"Mon, 01 Jun 2020 00:00:00",Medium
HSBC FTS 130 - IDCW Direct Plan-Tenure 1204 Days-Maturity: 08-Apr-2021,Income,Short-Term Schemes,12.5287,"Thu, 08 Apr 2021 00:00:00",Medium
BANDHAN Bond Fund - Income Plan-Direct Plan-Half Yearly IDCW,Debt Scheme - Medium to Long Duration Fund,Short-Term Schemes,12.5285,"Fri, 25 Oct 2024 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 79 - 1105 Days Plan B Cumulative Option,Income,Short-Term Schemes,12.5279,"Tue, 28 May 2019 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 79 - 1105 Days Plan B Dividend Option,Income,Short-Term Schemes,12.5279,"Tue, 28 May 2019 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Direct Plan - Dividend,Income,Short-Term Schemes,12.5277,"Tue, 02 May 2017 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 81 - 1211 Days Plan A - Dividend Option,Income,Short-Term Schemes,12.5263,"Mon, 10 Aug 2020 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 81 - 1211 Days Plan A - Cumulative Option,Income,Short-Term Schemes,12.5263,"Mon, 10 Aug 2020 00:00:00",Medium
ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan D Dividend Option,Income,Short-Term Schemes,12.5263,"Tue, 18 Jul 2017 00:00:00",Medium
ICICI Prudential Capital Protection Oriented Fund - Series VI -1100 Days Plan D Cumulative Option,Income,Short-Term Schemes,12.5263,"Tue, 18 Jul 2017 00:00:00",Medium
SBI Fixed Maturity Plan (FMP) - Series 2 (1178 Days) - Regular Plan - Growth,Income,Short-Term Schemes,12.5261,"Wed, 06 Jul 2022 00:00:00",Medium
SBI Fixed Maturity Plan (FMP) - Series 2 (1178 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),Income,Short-Term Schemes,12.5261,"Wed, 06 Jul 2022 00:00:00",Medium
Reliance Interval Fund III- Series 1- Growth Option,Income,Short-Term Schemes,12.5254,"Fri, 06 Oct 2017 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan V - Direct Plan Quarterly IDCW Option,Income,Short-Term Schemes,12.524,"Tue, 04 May 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan V - Direct Plan Cumulative Option,Income,Short-Term Schemes,12.524,"Tue, 04 May 2021 00:00:00",Medium
SBI Debt Fund Series C - 23 - (1100 Days) - Regular Plan - Growth,Income,Short-Term Schemes,12.5236,"Fri, 03 Sep 2021 00:00:00",Medium
SBI Debt Fund Series - C - 23 (1100 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),Income,Short-Term Schemes,12.5235,"Fri, 03 Sep 2021 00:00:00",Medium
Kotak FMP series 267-Regular Plan-Payout of Income Distribution cum capital withdrawal option,Income,Short-Term Schemes,12.52323003,"Thu, 23 Jun 2022 00:00:00",Medium
Kotak FMP Series 267-Regular Plan-Growth Option,Income,Short-Term Schemes,12.52322615,"Thu, 23 Jun 2022 00:00:00",Medium
ICICI Prudential Multiple Yield Fund - Series 4 - 1100 Days - Plan E - Direct Plan - Dividend,Income,Short-Term Schemes,12.5218,"Thu, 28 Jul 2016 00:00:00",Medium
ICICI Prudential Multiple Yield Fund - Series 5 - 1100 Days - Plan B - Direct Plan - Dividend,Income,Short-Term Schemes,12.5216,"Wed, 07 Dec 2016 00:00:00",Medium
BANDHAN Dynamic Bond Fund - Regular Plan B - IDCW,Debt Scheme - Dynamic Bond,Short-Term Schemes,12.5208,"Fri, 25 Oct 2024 00:00:00",Medium
ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan E Cumulative Option,Income,Short-Term Schemes,12.5202,"Mon, 07 Aug 2017 00:00:00",Medium
ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan E Dividend Option,Income,Short-Term Schemes,12.5202,"Mon, 07 Aug 2017 00:00:00",Medium
Nippon India Fixed Horizon Fund XXXI Series 9 - Direct Plan - Growth Option,Income,Short-Term Schemes,12.52,"Mon, 30 Sep 2019 00:00:00",Medium
Kotak FMP Series 182 - Regular Growth,Income,Short-Term Schemes,12.51956111,"Mon, 03 Dec 2018 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 79 - 1130 Days Plan E  Direct Plan Cumulative Option,Income,Short-Term Schemes,12.5194,"Thu, 01 Aug 2019 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 79 - 1130 Days Plan E  Direct Plan Dividend Option,Income,Short-Term Schemes,12.5194,"Thu, 01 Aug 2019 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan R - Direct Plan - Cumulative option,Income,Short-Term Schemes,12.5194,"Wed, 19 Aug 2020 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan R - Direct Plan - Dividend option,Income,Short-Term Schemes,12.5194,"Wed, 19 Aug 2020 00:00:00",Medium
SBI Fixed Maturity Plan (FMP) - Series 10 (1178 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),Income,Short-Term Schemes,12.5189,"Wed, 21 Sep 2022 00:00:00",Medium
SBI Fixed Maturity Plan (FMP) - Series 10 (1178 Days) - Direct Plan - Growth,Income,Short-Term Schemes,12.5189,"Wed, 21 Sep 2022 00:00:00",Medium
Reliance Fixed Horizon Fund XXX- Series 17- Growth Option,Income,Short-Term Schemes,12.5164,"Mon, 15 Apr 2019 00:00:00",Medium
Franklin India Ultra Short Bond Fund - Retail Plan - Weekly - IDCW,Debt Scheme - Ultra Short Duration Fund,Short-Term Schemes,12.5163,"Sun, 07 Aug 2022 00:00:00",Medium
LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,Hybrid Scheme - Arbitrage Fund,Short-Term Schemes,12.5147,"Fri, 25 Oct 2024 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan U - Cumulative Option,Income,Short-Term Schemes,12.5142,"Thu, 29 Apr 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan U - Quarterly IDCW Option,Income,Short-Term Schemes,12.5142,"Thu, 29 Apr 2021 00:00:00",Medium
Nippon India Fixed Horizon Fund XXXVII- Series 1- Growth Option,Income,Short-Term Schemes,12.5132,"Fri, 21 May 2021 00:00:00",Medium
HSBC Fixed Term Series 140 - Growth Option,Income,Short-Term Schemes,12.5132,"Wed, 15 Jun 2022 00:00:00",Medium
ICICI Prudential Capital Protection Oriented Fund - Series IX - 1120 Days Plan F Dividend Option,Income,Short-Term Schemes,12.5122,"Wed, 24 Apr 2019 00:00:00",Medium
ICICI Prudential Capital Protection Oriented Fund - Series IX - 1120 Days Plan F Cumulative Option,Income,Short-Term Schemes,12.5122,"Wed, 24 Apr 2019 00:00:00",Medium
Reliance Fixed Horizon Fund XXIX - Series 1- Dividend Payout Option,Income,Short-Term Schemes,12.512,"Mon, 02 Jul 2018 00:00:00",Medium
Reliance Fixed Horizon Fund XXIX - Series 1- Growth Option,Income,Short-Term Schemes,12.5119,"Mon, 02 Jul 2018 00:00:00",Medium
BANDHAN Banking & PSU Debt Fund - Direct Annual IDCW,Debt Scheme - Banking and PSU Fund,Short-Term Schemes,12.5119,"Fri, 25 Oct 2024 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan O - Direct Plan - Dividend Option,Income,Short-Term Schemes,12.5117,"Fri, 17 Jul 2020 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan O - Direct Plan - Cumulative Option,Income,Short-Term Schemes,12.5117,"Fri, 17 Jul 2020 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Quarterly IDCW Option,Income,Short-Term Schemes,12.5117,"Mon, 03 May 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Half Yearly IDCW Option,Income,Short-Term Schemes,12.5117,"Mon, 03 May 2021 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Cumulative Option,Income,Short-Term Schemes,12.5117,"Mon, 03 May 2021 00:00:00",Medium
Nippon India Fixed Horizon Fund XXXIII- Series 10- Direct Plan - Growth Option,Income,Short-Term Schemes,12.5115,"Wed, 15 Jul 2020 00:00:00",Medium
Franklin India Ultra Short Bond Fund - Super Institutional Plan - Weekly - IDCW,Debt Scheme - Ultra Short Duration Fund,Short-Term Schemes,12.5111,"Sun, 07 Aug 2022 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan W - Direct Plan Cumulative Option,Income,Short-Term Schemes,12.5101,"Thu, 15 Oct 2020 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan W - Direct Plan Dividend Option,Income,Short-Term Schemes,12.5101,"Thu, 15 Oct 2020 00:00:00",Medium
ICICI Prudential Fixed Maturity Plan - Series 74 - 1092 Days Plan P Direct Plan Dividend Option,Income,Short-Term Schemes,12.5101,"Mon, 28 Aug 2017 00:00:00",Medium
